date,year,month,weekday,station314,station304
2011-08-09,2011,8,Wednesday,0.74,0.78
2011-08-10,2011,8,Thursday,0,0
2011-08-11,2011,8,Friday,0,0
2011-08-12,2011,8,Saturday,0,0
2011-08-13,2011,8,Sunday,0,0
2011-08-14,2011,8,Monday,0.43,0.59
2011-08-15,2011,8,Tuesday,0.07,0.1
2011-08-16,2011,8,Wednesday,0,0
2011-08-17,2011,8,Thursday,0,0
2011-08-18,2011,8,Friday,0,0
2011-08-19,2011,8,Saturday,0,0
2011-08-20,2011,8,Sunday,0,0
2011-08-21,2011,8,Monday,0.48,0.57
2011-08-22,2011,8,Tuesday,0,0
2011-08-23,2011,8,Wednesday,0,0
2011-08-24,2011,8,Thursday,0.31,0.36
2011-08-25,2011,8,Friday,0,0
2011-08-26,2011,8,Saturday,0,0
2011-08-27,2011,8,Sunday,0,0
2011-08-28,2011,8,Monday,0,0
2011-08-29,2011,8,Tuesday,-99.9,0
2011-08-30,2011,8,Wednesday,0,0
2011-08-31,2011,8,Thursday,0.11,0.1
2011-09-01,2011,9,Friday,0,0
2011-09-02,2011,9,Saturday,-99.9,0
2011-09-03,2011,9,Sunday,0,0
2011-09-04,2011,9,Monday,0.83,1.12
2011-09-05,2011,9,Tuesday,0.22,0.11
2011-09-06,2011,9,Wednesday,0,0.09
2011-09-07,2011,9,Thursday,0,0
2011-09-08,2011,9,Friday,0,0
2011-09-09,2011,9,Saturday,-99.9,0.2
2011-09-10,2011,9,Sunday,-99.9,0.67
2011-09-11,2011,9,Monday,-99.9,0
2011-09-12,2011,9,Tuesday,-99.9,0
2011-09-13,2011,9,Wednesday,-99.9,0
2011-09-14,2011,9,Thursday,0,0
2011-09-15,2011,9,Friday,0.12,0.15
2011-09-16,2011,9,Saturday,0,0
2011-09-17,2011,9,Sunday,0,0
2011-09-18,2011,9,Monday,0,0
2011-09-19,2011,9,Tuesday,-99.9,0.51
2011-09-20,2011,9,Wednesday,-99.9,0.03
2011-09-21,2011,9,Thursday,-99.9,0
2011-09-22,2011,9,Friday,0,0
2011-09-23,2011,9,Saturday,0,0
2011-09-24,2011,9,Sunday,0.03,0
2011-09-25,2011,9,Monday,0.02,0.01
2011-09-26,2011,9,Tuesday,0.64,0
2011-09-27,2011,9,Wednesday,1.21,0.58
2011-09-28,2011,9,Thursday,0.27,0.27
2011-09-29,2011,9,Friday,-99.9,0.17
2011-09-30,2011,9,Saturday,-99.9,0.19
2011-10-01,2011,10,Sunday,-99.9,0.03
2011-10-02,2011,10,Monday,-99.9,0
2011-10-03,2011,10,Tuesday,-99.9,0
2011-10-04,2011,10,Wednesday,0,0
2011-10-05,2011,10,Thursday,0,0
2011-10-06,2011,10,Friday,0,0
2011-10-07,2011,10,Saturday,0,0
2011-10-08,2011,10,Sunday,0,0
2011-10-09,2011,10,Monday,0,0
2011-10-10,2011,10,Tuesday,0,0
2011-10-11,2011,10,Wednesday,0,0
2011-10-12,2011,10,Thursday,0,0
2011-10-13,2011,10,Friday,0.09,0.05
2011-10-14,2011,10,Saturday,0.87,0.66
2011-10-15,2011,10,Sunday,0,0
2011-10-16,2011,10,Monday,0.02,0
2011-10-17,2011,10,Tuesday,0.08,0
2011-10-18,2011,10,Wednesday,0,0.18
2011-10-19,2011,10,Thursday,0.23,-99.9
2011-10-20,2011,10,Friday,2.08,-99.9
2011-10-21,2011,10,Saturday,0.31,0.41
2011-10-22,2011,10,Sunday,-99.9,0
2011-10-23,2011,10,Monday,-99.9,0
2011-10-24,2011,10,Tuesday,-99.9,0.31
2011-10-25,2011,10,Wednesday,-99.9,0
2011-10-26,2011,10,Thursday,0.34,0.31
2011-10-27,2011,10,Friday,0.23,0.32
2011-10-28,2011,10,Saturday,0.34,0.05
2011-10-29,2011,10,Sunday,0,0.03
2011-10-30,2011,10,Monday,0,0
2011-10-31,2011,10,Tuesday,0.16,0.19
2011-11-01,2011,11,Wednesday,0,0.01
2011-11-02,2011,11,Thursday,0,0
2011-11-03,2011,11,Friday,0,0
2011-11-04,2011,11,Saturday,-99.9,0
2011-11-05,2011,11,Sunday,-99.9,0
2011-11-06,2011,11,Monday,-99.9,0
2011-11-07,2011,11,Tuesday,-99.9,0
2011-11-08,2011,11,Wednesday,-99.9,0.32
2011-11-09,2011,11,Thursday,0.63,0.78
2011-11-10,2011,11,Friday,0.23,0
2011-11-11,2011,11,Saturday,0.02,0.01
2011-11-12,2011,11,Sunday,0,0
2011-11-13,2011,11,Monday,0,0
2011-11-14,2011,11,Tuesday,-99.9,0
2011-11-15,2011,11,Wednesday,-99.9,0.63
2011-11-16,2011,11,Thursday,-99.9,0
2011-11-17,2011,11,Friday,-99.9,0
2011-11-18,2011,11,Saturday,0,0
2011-11-19,2011,11,Sunday,0,0
2011-11-20,2011,11,Monday,0,0
2011-11-21,2011,11,Tuesday,0.11,0.14
2011-11-22,2011,11,Wednesday,0,0
2011-11-23,2011,11,Thursday,0.91,0.79
2011-11-24,2011,11,Friday,0,0
2011-11-25,2011,11,Saturday,0,0
2011-11-26,2011,11,Sunday,0,0
2011-11-27,2011,11,Monday,0.44,0.61
2011-11-28,2011,11,Tuesday,0.29,0.17
2011-11-29,2011,11,Wednesday,0.27,0.22
2011-11-30,2011,11,Thursday,0.09,-99.9
2011-12-01,2011,12,Friday,0,0
2011-12-02,2011,12,Saturday,0.04,0.02
2011-12-03,2011,12,Sunday,0.02,0.01
2011-12-04,2011,12,Monday,-99.9,0.25
2011-12-05,2011,12,Tuesday,-99.9,0
2011-12-06,2011,12,Wednesday,-99.9,0
2011-12-07,2011,12,Thursday,0,0
2011-12-08,2011,12,Friday,0,0
2011-12-09,2011,12,Saturday,0.11,0.05
2011-12-10,2011,12,Sunday,0,0
2011-12-11,2011,12,Monday,0,0
2011-12-12,2011,12,Tuesday,0,0
2011-12-13,2011,12,Wednesday,0,0
2011-12-14,2011,12,Thursday,0.39,0.4
2011-12-15,2011,12,Friday,-99.9,2.32
2011-12-16,2011,12,Saturday,-99.9,0
2011-12-17,2011,12,Sunday,0.01,0.02
2011-12-18,2011,12,Monday,0.01,0
2011-12-19,2011,12,Tuesday,0,0
2011-12-20,2011,12,Wednesday,0,0
2011-12-21,2011,12,Thursday,-99.9,0.03
2011-12-22,2011,12,Friday,-99.9,0
2011-12-23,2011,12,Saturday,-99.9,0.06
2011-12-24,2011,12,Sunday,-99.9,0
2011-12-25,2011,12,Monday,-99.9,0
2011-12-26,2011,12,Tuesday,0,0
2011-12-27,2011,12,Wednesday,0.19,0.13
2011-12-28,2011,12,Thursday,0,0.08
2011-12-29,2011,12,Friday,0.01,0
2011-12-30,2011,12,Saturday,0.09,0.05
2011-12-31,2011,12,Sunday,-99.9,0.11
2012-01-01,2012,1,Monday,-99.9,0
2012-01-02,2012,1,Tuesday,0.01,0
2012-01-03,2012,1,Wednesday,0.01,0.01
2012-01-04,2012,1,Thursday,0,0
2012-01-05,2012,1,Friday,0,0
2012-01-06,2012,1,Saturday,0,0
2012-01-07,2012,1,Sunday,0,0
2012-01-08,2012,1,Monday,-99.9,0
2012-01-09,2012,1,Tuesday,-99.9,0
2012-01-10,2012,1,Wednesday,-99.9,0
2012-01-11,2012,1,Thursday,0,0
2012-01-12,2012,1,Friday,-99.9,0
2012-01-13,2012,1,Saturday,0.39,0.56
2012-01-14,2012,1,Sunday,0,0
2012-01-15,2012,1,Monday,0,0
2012-01-16,2012,1,Tuesday,-99.9,0
2012-01-17,2012,1,Wednesday,-99.9,0.32
2012-01-18,2012,1,Thursday,-99.9,-99.9
2012-01-19,2012,1,Friday,0.03,-99.9
2012-01-20,2012,1,Saturday,0,-99.9
2012-01-21,2012,1,Sunday,0.65,-99.9
2012-01-22,2012,1,Monday,0,-99.9
2012-01-23,2012,1,Tuesday,0.45,0.45
2012-01-24,2012,1,Wednesday,0.01,-99.9
2012-01-25,2012,1,Thursday,0,-99.9
2012-01-26,2012,1,Friday,0.09,0
2012-01-27,2012,1,Saturday,-99.9,-99.9
2012-01-28,2012,1,Sunday,0.15,-99.9
2012-01-29,2012,1,Monday,0,-99.9
2012-01-30,2012,1,Tuesday,0.01,-99.9
2012-01-31,2012,1,Wednesday,0,0
2012-02-01,2012,2,Thursday,0.04,0.02
2012-02-02,2012,2,Friday,0,-99.9
2012-02-03,2012,2,Saturday,0,-99.9
2012-02-04,2012,2,Sunday,-99.9,0.53
2012-02-05,2012,2,Monday,-99.9,0
2012-02-06,2012,2,Tuesday,-99.9,0
2012-02-07,2012,2,Wednesday,0,0
2012-02-08,2012,2,Thursday,0.02,0.02
2012-02-09,2012,2,Friday,0,-99.9
2012-02-10,2012,2,Saturday,0,-99.9
2012-02-11,2012,2,Sunday,0.68,-99.9
2012-02-12,2012,2,Monday,0,-99.9
2012-02-13,2012,2,Tuesday,0,0
2012-02-14,2012,2,Wednesday,0.03,0
2012-02-15,2012,2,Thursday,0,0
2012-02-16,2012,2,Friday,0.12,0.25
2012-02-17,2012,2,Saturday,-99.9,0
2012-02-18,2012,2,Sunday,-99.9,0
2012-02-19,2012,2,Monday,-99.9,0
2012-02-20,2012,2,Tuesday,-99.9,-99.9
2012-02-21,2012,2,Wednesday,0.14,-99.9
2012-02-22,2012,2,Thursday,0.03,-99.9
2012-02-23,2012,2,Friday,0.14,-99.9
2012-02-24,2012,2,Saturday,0.35,-99.9
2012-02-25,2012,2,Sunday,0.04,-99.9
2012-02-26,2012,2,Monday,0,-99.9
2012-02-27,2012,2,Tuesday,0,-99.9
2012-02-28,2012,2,Wednesday,0,-99.9
2012-02-29,2012,2,Thursday,0.74,0.8
2012-03-01,2012,3,Friday,0.01,0
2012-03-02,2012,3,Saturday,0,0
2012-03-03,2012,3,Sunday,-99.9,0.1
2012-03-04,2012,3,Monday,-99.9,0
2012-03-05,2012,3,Tuesday,0.17,0.04
2012-03-06,2012,3,Wednesday,0,-99.9
2012-03-07,2012,3,Thursday,0,-99.9
2012-03-08,2012,3,Friday,-99.9,0.27
2012-03-09,2012,3,Saturday,-99.9,0.04
2012-03-10,2012,3,Sunday,-99.9,0
2012-03-11,2012,3,Monday,0,0
2012-03-12,2012,3,Tuesday,0.23,0.27
2012-03-13,2012,3,Wednesday,0,0.01
2012-03-14,2012,3,Thursday,0,0
2012-03-15,2012,3,Friday,0,0
2012-03-16,2012,3,Saturday,-99.9,0
2012-03-17,2012,3,Sunday,-99.9,0
2012-03-18,2012,3,Monday,-99.9,0.07
2012-03-19,2012,3,Tuesday,-99.9,0
2012-03-20,2012,3,Wednesday,0.2,0.25
2012-03-21,2012,3,Thursday,0,0
2012-03-22,2012,3,Friday,0,0
2012-03-23,2012,3,Saturday,0.18,0.18
2012-03-24,2012,3,Sunday,1.03,0.97
2012-03-25,2012,3,Monday,0,0
2012-03-26,2012,3,Tuesday,0,0
2012-03-27,2012,3,Wednesday,0,0
2012-03-28,2012,3,Thursday,0,0
2012-03-29,2012,3,Friday,0,0
2012-03-30,2012,3,Saturday,-99.9,0.02
2012-03-31,2012,3,Sunday,-99.9,0.15
2012-04-01,2012,4,Monday,-99.9,0.04
2012-04-02,2012,4,Tuesday,-99.9,0.03
2012-04-03,2012,4,Wednesday,0,0
2012-04-04,2012,4,Thursday,0,0
2012-04-05,2012,4,Friday,0,0
2012-04-06,2012,4,Saturday,0,0
2012-04-07,2012,4,Sunday,0,0
2012-04-08,2012,4,Monday,0,0
2012-04-09,2012,4,Tuesday,0,0
2012-04-10,2012,4,Wednesday,0,0
2012-04-11,2012,4,Thursday,0,0
2012-04-12,2012,4,Friday,0,0
2012-04-13,2012,4,Saturday,0,0
2012-04-14,2012,4,Sunday,0.03,0.01
2012-04-15,2012,4,Monday,-99.9,0.01
2012-04-16,2012,4,Tuesday,-99.9,0.59
2012-04-17,2012,4,Wednesday,-99.9,0
2012-04-18,2012,4,Thursday,-99.9,0
2012-04-19,2012,4,Friday,-99.9,0
2012-04-20,2012,4,Saturday,-99.9,0.15
2012-04-21,2012,4,Sunday,-99.9,0.26
2012-04-22,2012,4,Monday,-99.9,0
2012-04-23,2012,4,Tuesday,0,0
2012-04-24,2012,4,Wednesday,0,0
2012-04-25,2012,4,Thursday,0,0
2012-04-26,2012,4,Friday,0.08,0.03
2012-04-27,2012,4,Saturday,0,0.18
2012-04-28,2012,4,Sunday,0.18,0.02
2012-04-29,2012,4,Monday,0.08,-99.9
2012-04-30,2012,4,Tuesday,0.26,0.25
2012-05-01,2012,5,Wednesday,0.24,0.04
2012-05-02,2012,5,Thursday,0.24,0.21
2012-05-03,2012,5,Friday,0,0
2012-05-04,2012,5,Saturday,0.32,0.32
2012-05-05,2012,5,Sunday,0,0
2012-05-06,2012,5,Monday,0,-99.9
2012-05-07,2012,5,Tuesday,3.37,2.43
2012-05-08,2012,5,Wednesday,-99.9,0
2012-05-09,2012,5,Thursday,-99.9,0
2012-05-10,2012,5,Friday,-99.9,0
2012-05-11,2012,5,Saturday,0,0
2012-05-12,2012,5,Sunday,0,0
2012-05-13,2012,5,Monday,0.01,0
2012-05-14,2012,5,Tuesday,0,0
2012-05-15,2012,5,Wednesday,0,0
2012-05-16,2012,5,Thursday,0.01,0.06
2012-05-17,2012,5,Friday,0,0
2012-05-18,2012,5,Saturday,-99.9,0
2012-05-19,2012,5,Sunday,-99.9,0
2012-05-20,2012,5,Monday,-99.9,0
2012-05-21,2012,5,Tuesday,-99.9,0.94
2012-05-22,2012,5,Wednesday,0,0
2012-05-23,2012,5,Thursday,0,0
2012-05-24,2012,5,Friday,0,0
2012-05-25,2012,5,Saturday,0,0
2012-05-26,2012,5,Sunday,0,0
2012-05-27,2012,5,Monday,0,0
2012-05-28,2012,5,Tuesday,0,0
2012-05-29,2012,5,Wednesday,0,0
2012-05-30,2012,5,Thursday,0,0
2012-05-31,2012,5,Friday,0,0
2012-06-01,2012,6,Saturday,0.68,0.59
2012-06-02,2012,6,Sunday,-99.9,0.02
2012-06-03,2012,6,Monday,-99.9,0
2012-06-04,2012,6,Tuesday,0,0
2012-06-05,2012,6,Wednesday,0,0
2012-06-06,2012,6,Thursday,0,0
